ANO_REFERENCIA;UF_ESCOLA;MUNICIPIO_ESCOLA;ESFERA_GOVERNO;LOCALIZACAO_ESCOLA;INEP_ESCOLA;NOME_ESCOLA;ALUNADO;TOTAL_RECEBIDO_ADESAO
2017;BA;Teixeira de Freitas;Municipal;Urbana;29328268;ESCOLA MUNICIPAL JOAQUIM JOSE DE ALMEIDA;100;R$18.780,00
2017;BA;Teodoro Sampaio;Municipal;Urbana;29112265;ESCOLA MUNICIPAL PADRE JOSE NORBERTO RODRIGUES;123;R$23.445,00
2017;BA;Teodoro Sampaio;Municipal;Urbana;29112249;ESCOLA MUN PROF AMALIA MOREIRA VAZ;125;R$23.475,00
2017;BA;Teodoro Sampaio;Municipal;Urbana;29112222;ESCOLA MUNICIPAL DEP GASTAO PEDREIRA;149;R$27.810,00
2017;BA;Teofilândia;Municipal;Rural;29148278;ESC N SRA DA PAZ;122;R$6.126,00
2017;BA;Teolândia;Municipal;Rural;29313392;COLEGIO MUNICIPAL JOSE BENTO DE SOUZA;65;R$20.415,00
2017;BA;Teolândia;Municipal;Rural;29313406;COLEGIO MUNICIPAL JOSE LIBANIO DOS SANTOS;50;R$8.226,00
2017;BA;Teolândia;Municipal;Urbana;29313368;ESCOLA MUNICIPAL TORQUATO GONCALVES GUIMARAES;100;R$18.645,00
2017;BA;Teolândia;Municipal;Rural;29313821;ESCOLA MUNICIPAL MANOEL DE SOUZA MENEZES;50;R$13.710,00
2017;BA;Terra Nova;Municipal;Urbana;29161495;ESCOLA JUDITH RABELO BORGES;174;R$32.850,00
2017;BA;Tucano;Municipal;Rural;29124301;ESCOLA MUNICIPAL SAO JOAO BATISTA;45;R$13.485,00
2017;BA;Uauá;Municipal;Rural;29401250;ESC MUN NOSSA SENHORA DO PERPETUO SOCORRO;230;R$61.365,00
2017;BA;Uauá;Municipal;Rural;29422086;ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS;200;R$47.790,00
2017;BA;Uauá;Municipal;Urbana;29422132;ESCOLA MUNICIPAL PEDRO BATISTA RIBEIRO;150;R$28.170,00
2017;BA;Ubaitaba;Municipal;Rural;29314097;ESCOLA EDEHILDA RODRIGUES DE OLIVEIRA;75;R$20.520,00
2017;BA;Ubatã;Municipal;Urbana;29353599;ESCOLA EDSON NEVES;97;R$11.241,00
2017;BA;Ubatã;Municipal;Urbana;29314372;ESCOLA MUNICIPAL 31 DE MARCO;73;R$13.965,00
2017;BA;Uibaí;Municipal;Rural;29068142;ESCOLA MUNICIPAL GETULIO VARGAS;152;R$33.990,00
2017;BA;Umburanas;Municipal;Rural;29057442;ESC MUNICIPAL EIGIDIO RIBEIRO DA SILVA;100;R$27.360,00
2017;BA;Umburanas;Municipal;Urbana;29049873;ESC MUNICIPAL ROMULO GALVAO;100;R$18.600,00
2017;BA;Umburanas;Municipal;Rural;29358493;COLEGIO MUNICIPAL JOANA MARIA DA CRUZ;100;R$27.420,00
2017;BA;Una;Municipal;Rural;29314941;ESC LIBERALINO BARBOSA SOUTO;50;R$13.710,00
2017;BA;Una;Municipal;Urbana;29315468;ESCOLA MUNICIPAL ANDRE REBOUCAS;60;R$9.195,00
2017;BA;Valença;Municipal;Urbana;29291321;ESCOLA MUNICIPAL GETULIO VARGAS;101;R$18.720,00
2017;BA;Valença;Municipal;Urbana;29291062;ESCOLA MUNICIPALIZADA CLEMENCEAU TEIXEIRA;60;R$13.860,00
2017;BA;Valença;Municipal;Urbana;29290929;ESCOLA MUNICIPAL ROTARY - PROFª MARINA LACERDA PINTO ROSEMBERG;25;R$4.695,00
2017;BA;Valença;Municipal;Rural;29291054;ESCOLA MUNICIPAL DR RODOLFO ISAURO DANTAS;30;R$8.046,00
2017;BA;Valença;Municipal;Rural;29291925;ESCOLA MUNICIPAL JOSE DE ALENCAR;30;R$13.350,00
2017;BA;Valença;Municipal;Urbana;29406420;ESCOLA MUNICIPAL PADRE JOSE DE SOUZA E OLIVEIRA;40;R$9.165,00
2017;BA;Valença;Municipal;Rural;29291143;ESCOLA MUNICIPAL ALOISIO EVANGELISTA DA FONSECA;40;R$13.560,00
2017;BA;Valença;Municipal;Urbana;29448425;ESCOLA MUNICIPAL DO TENTO;25;R$4.695,00
2017;BA;Valença;Municipal;Rural;29291518;ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA;40;R$13.560,00
2017;BA;Valença;Municipal;Rural;29451779;ESCOLA MUNICIPAL RONALD EDINGTON FONSECA;60;R$13.710,00
2017;BA;Valente;Municipal;Rural;29148871;CENTRO EDUCACIONAL ESTEFANIO SIMOES DIAS;100;R$27.120,00
2017;BA;Várzea do Poço;Municipal;Urbana;29079853;ESCOLA MUNICIPAL YEDA BARRADAS CARNEIRO;85;R$18.555,00
2017;BA;Várzea do Poço;Municipal;Urbana;29079900;ESCOLA MUNICIPAL ABELARDO CERQUEIRA;113;R$23.295,00
2017;BA;Várzea Nova;Municipal;Urbana;29080460;ESCOLA MUNICIPAL ADERBAL CESAR DE OLIVEIRA;149;R$28.155,00
2017;BA;Vera Cruz;Municipal;Rural;29371570;ESCOLA MUNICIPAL ANTONIO HERMENEGILDO DE SENA PEREIRA;80;R$20.520,00
2017;BA;Vera Cruz;Municipal;Rural;29202426;ESCOLA MUNICIPAL RAIMUNDO AFONSO BORGES;105;R$33.975,00
2017;BA;Vera Cruz;Municipal;Rural;29372151;ESCOLA MUNICIPAL AURELIANO DE AZEVEDO MONTEIRO;77;R$27.060,00
2017;BA;Vera Cruz;Municipal;Rural;29202671;ESCOLA MUNICIPAL JOAO JOSE DE MACEDO;87;R$27.225,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29278562;ESCOLA MUNICIPAL GUIMARAES PASSOS;100;R$5.555,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29438640;ESCOLA MUNICIPAL BATISTA PENIEL;100;R$11.268,00
2017;BA;Vitória da Conquista;Municipal;Rural;29278414;ESCOLA MUNICIPAL JOSE GOMES NOVAIS;150;R$41.115,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29482801;ESCOLA MUNICIPAL JOSE MOZART TANAJURA;100;R$18.765,00
2017;BA;Vitória da Conquista;Municipal;Rural;29280575;ESCOLA MUNICIPAL PAULO SETUBAL;200;R$54.825,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29279453;ESCOLA MUNICIPAL PROFESSORA MARLENE FLORES;100;R$18.540,00
2017;BA;Vitória da Conquista;Municipal;Rural;29281237;ESCOLA MUNICIPAL ANTONIO MACHADO RIBEIRO;200;R$41.115,00
2017;BA;Vitória da Conquista;Municipal;Rural;29278686;ESCOLA MUNICIPAL JOSE RODRIGUES DO PRADO;250;R$68.400,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29428629;ESCOLA MUNICIPAL ZELIA SALDANHA;200;R$37.560,00
2017;BA;Vitória da Conquista;Municipal;Rural;29278511;ESCOLA MUNICIPAL EUCLIDES DA CUNHA;200;R$54.615,00
2017;BA;Vitória da Conquista;Municipal;Rural;29277698;CENTRO EDUCACIONAL MOISES MEIRA;200;R$32.904,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29278805;ESCOLA MUNICIPAL PROFESSORA RIDALVA CORREA DE MELO FIGUEIREDO;300;R$56.340,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29278597;ESCOLA MUNICIPAL PROFESSORA HELENA CRISTALIA FERREIRA;500;R$56.340,00
2017;BA;Vitória da Conquista;Municipal;Urbana;29278694;ESCOLA MUNICIPAL PROFESSORA LISETE PIMENTEL MARMORE;150;R$27.990,00
2017;BA;Wenceslau Guimarães;Municipal;Urbana;29317126;ESCOLA MUNICIPAL MICHELINA DOS REIS LOPES;100;R$18.780,00
2017;BA;Xique-Xique;Municipal;Urbana;29379997;CENTRO SOCIAL NANITA LACERDA MAGALHAES;50;R$9.390,00
2017;BA;Xique-Xique;Municipal;Urbana;29041813;ESCOLA DR ALIPIO CASTELO BRANCO PINHEIRO;50;R$2.795,00
2017;BA;Xique-Xique;Municipal;Rural;29649625;ESCOLA MUNICIPAL RAUL MARCAL DA SILVA;50;R$4.090,00
2017;BA;Xique-Xique;Municipal;Urbana;29441900;ESCOLA PROJETO FONTE DO SABER;120;R$23.370,00
2017;BA;Xique-Xique;Municipal;Urbana;29041120;ESCOLA MUNICIPAL RAUL TEIXEIRA BRAGA;80;R$18.480,00
2017;BA;Feira de Santana;Estadual;Urbana;29093660;EE - COLEGIO ESTADUAL DURVALINA CARNEIRO;525;R$59.157,00
2017;BA;Feira de Santana;Estadual;Urbana;29096146;EE - ESCOLA ESTADUAL ECILDA RAMOS DE SOUZA;150;R$18.780,00
2017;BA;Feira de Santana;Estadual;Urbana;29094070;EE - ESCOLA DA ASSOCIACAO DE PROTECAO A INFANCIA;180;R$22.356,00
2017;BA;Ilhéus;Estadual;Rural;29431298;EE - COLEGIO ESTADUAL INDIGENA TUPINAMBA DE OLIVENCA;406;R$69.750,00
2017;BA;Salvador;Estadual;Urbana;29194776;EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA - DERBA;350;R$65.625,00
2017;BA;Banzaê;Estadual;Urbana;29599601;EE - COLEGIO ESTADUAL INDIGENA JOSE ZACARIAS;293;R$33.741,00
2017;BA;Feira de Santana;Estadual;Rural;29095271;EE - ESCOLA JUIZA LOURDES TRINDADE - TEMPO INTEGRAL;60;R$13.425,00
2017;BA;Salvador;Estadual;Urbana;29187770;EE - ESCOLA SANTA EDWIRGENS;300;R$33.804,00
2017;BA;Feira de Santana;Estadual;Urbana;29095158;EE - COLEGIO ESTADUAL ERALDO TINOCO DE MELLO;100;R$11.268,00
2017;BA;Banzaê;Estadual;Rural;29126550;EE - COLEGIO ESTADUAL INDIGENA FLORENTINO DOMINGOS DE ANDRADE;106;R$20.394,00
2017;BA;Feira de Santana;Estadual;Urbana;29095212;EE - ESCOLA IRMA ROSA APARECIDA;420;R$51.375,00
2017;BA;Pau Brasil;Estadual;Rural;29407044;EE - COLEGIO ESTADUAL DA ALDEIA INDIGENA CARAMURU PARAGUACU;406;R$69.750,00
2017;CE;Baturité;Municipal;Rural;23053623;MARIA DE LOURDES DA SILVEIRA EEFMUL;50;R$13.710,00
2017;CE;Icó;Municipal;Rural;23140542;JOSE MOREIRA TEIXEIRA DR EM;204;R$54.735,00
2017;CE;Icó;Municipal;Urbana;23244917;MARIA IRISMAR MACIEL MOREIRA E M;146;R$28.095,00
2017;CE;Ipaumirim;Municipal;Urbana;23150106;VICENTE FELIZARDO VIEIRA EEF;120;R$23.400,00
2017;CE;Ipueiras;Municipal;Rural;23028750;LOURENCO GONCALVES DOS SANTOS EEIEF;80;R$16.272,00
2017;CE;Morada Nova;Municipal;Rural;23128860;MARIA DE FATIMA SARAIVA DE FREITAS EEB;127;R$40.785,00
2017;CE;Morada Nova;Municipal;Rural;23128950;LUIS JOAO DE SOUSA EEB;125;R$34.245,00
2017;CE;Umari;Municipal;Rural;23151285;ANTO FERREIRA VIANA EEF;145;R$34.275,00
2017;CE;Acaraú;Estadual;Rural;23271663;ESCOLA INDIGENA TREMEMBE DE QUEIMADAS;76;R$4.836,00
2017;CE;Fortaleza;Estadual;Urbana;23070900;CENTRO EDUCACIONAL DOM HELIO CAMPOS;50;R$9.360,00
2017;ES;Alegre;Municipal;Urbana;32045328;EMEFTI LUCIANO ALVES DUARTE;91;R$11.187,00
2017;ES;Bom Jesus do Norte;Municipal;Urbana;32068484;EMEF CEL ANTONIO HONORIO;169;R$32.625,00
2017;ES;Cariacica;Municipal;Urbana;32034873;EMEF RENASCER;80;R$13.920,00
2017;ES;Guaçuí;Municipal;Urbana;32046979;EMEF EUGENIO DE SOUZA PAIXAO;85;R$18.555,00
2017;ES;Guaçuí;Municipal;Urbana;32046928;EMEF ISAURA MARQUES DA SILVA - CAIC;60;R$13.860,00
2017;ES;Ibatiba;Municipal;Urbana;32047690;EMEF DAVID GOMES;60;R$13.860,00
2017;ES;Piúma;Municipal;Urbana;32044690;EMEF CEU AZUL;161;R$28.050,00
2017;ES;Serra;Municipal;Urbana;32075103;EMEF JOAO PAULO II;110;R$13.950,00
2017;GO;Cristalina;Municipal;Urbana;52045722;ESC MUL CILINEU PEIXOTO DOS SANTOS;40;R$9.240,00
2017;GO;Novo Gama;Municipal;Urbana;52048500;ESCOLA MUNICIPAL CARLA MOANA DIAS SIMOES;157;R$19.557,00
2017;GO;Padre Bernardo;Municipal;Rural;52069311;ESCOLA MUNICIPAL ARAMIDES FERNANDES DE GODOY;120;R$34.200,00
2017;GO;Valparaíso de Goiás;Municipal;Urbana;52047644;ESCOLA MUNICIPAL CASINHA FELIZ;120;R$18.780,00
2017;MA;Açailândia;Municipal;Rural;21088527;EM ANTONIO ALVES MOREIRA;100;R$27.420,00
2017;MA;Açailândia;Municipal;Rural;21089337;EM NOVO BACABAL;100;R$27.420,00
2017;MA;Afonso Cunha;Municipal;Urbana;21151598;ESC ATENEU DUQUE BACELAR;379;R$13.425,00
2017;MA;Afonso Cunha;Municipal;Urbana;21232806;UE DEP FEDERAL GASTAO DIAS VIEIRA;579;R$20.169,00
2017;MA;Alcântara;Municipal;Rural;21000328;E M DOM PEDRO II;205;R$61.395,00
2017;MA;Aldeias Altas;Municipal;Rural;21151962;EM DESIDERIO ALVES DOS SANTOS;150;R$41.130,00
2017;MA;Aldeias Altas;Municipal;Urbana;21232822;UE VIDIGAL RODRIGUES FILHO;580;R$112.350,00
2017;MA;Aldeias Altas;Municipal;Urbana;21279675;ESCOLA MUNICIPAL SANTA LUZIA;130;R$18.780,00
2017;MA;Aldeias Altas;Municipal;Urbana;21323003;EM MARIA DA CONCEICAO DE OLIVEIRA;100;R$18.780,00
2017;MA;Aldeias Altas;Municipal;Rural;21277702;EM LUIS DE BARROS;100;R$16.452,00
2017;MA;Aldeias Altas;Municipal;Rural;21152934;UE TABOCA MATAO;100;R$27.420,00
2017;MA;Altamira do Maranhão;Municipal;Urbana;21232318;UE BERONICE DE CARVALHO MOREIRA;120;R$23.400,00
2017;MA;Altamira do Maranhão;Municipal;Urbana;21071080;COLEGIO GOVERNADOR NUNES FREIRE;120;R$23.220,00
2017;MA;Alto Alegre do Maranhão;Municipal;Urbana;21111820;UNIDADE INTEGRADA ROSIMEIRE TORRES NUNES;184;R$32.655,00
2017;MA;Alto Alegre do Maranhão;Municipal;Urbana;21110832;UE STA MONICA;375;R$46.635,00
2017;MA;Alto Alegre do Maranhão;Municipal;Urbana;21224862;EM ULISSES GUIMARAES;76;R$13.860,00
2017;MA;Amapá do Maranhão;Municipal;Urbana;21255245;ANEXO I - CE PROF MARIA DO SOCORRO MENDONCA DA SILVA;291;R$33.723,00
2017;MA;Amapá do Maranhão;Municipal;Urbana;21233632;CE PROF MARIA DO SOCORRO MENDONCA DA SILVA;418;R$74.970,00
2017;MA;Amapá do Maranhão;Municipal;Urbana;21068852;UNIDADE INTEGRADA GOVERNADOR EPITACIO CAFETEIRA;264;R$46.875,00
2017;MA;Amarante do Maranhão;Municipal;Rural;21213194;EMEF JOSE RIBAMAR DE AZEVEDO - CRISTO REDENTOR;183;R$47.655,00
2017;MA;Amarante do Maranhão;Municipal;Urbana;21090718;EM DILSON FUNARO;250;R$46.890,00
2017;MA;Amarante do Maranhão;Municipal;Urbana;21091269;EM JESUS MENINO;200;R$37.470,00
2017;MA;Amarante do Maranhão;Municipal;Urbana;21233276;EM RAIMUNDO DE SOUSA SALES;92;R$18.570,00
2017;MA;Anajatuba;Municipal;Rural;21036241;EM PRINCESA ISABEL;66;R$20.400,00
2017;MA;Anajatuba;Municipal;Rural;21035857;UNIDADE INTEGRADA PEDRO CELESTINO ARAGAO;275;R$75.405,00
2017;MA;Anapurus;Municipal;Urbana;21136300;CE JOSE PIRES MONTELES;280;R$55.980,00
2017;MA;Anapurus;Municipal;Rural;21145040;UE DOMINGOS GARRETO;152;R$40.845,00
2017;MA;Anapurus;Municipal;Rural;21136785;GE DEP JOAO CASTELO;371;R$102.735,00
2017;MA;Anapurus;Municipal;Urbana;21136912;UE NADIR MONTELES CRUZ;244;R$28.116,00
2017;MA;Anapurus;Municipal;Urbana;21136874;UE TALLES RIBEIRO GONCALVES;350;R$60.975,00
2017;MA;Apicum-Açu;Municipal;Urbana;21001596;UE CRIANCA FELIZ;136;R$27.960,00
2017;MA;Apicum-Açu;Municipal;Rural;21001740;UI RAIMUNDO FERNANDES;77;R$20.385,00
2017;MA;Arame;Municipal;Urbana;21114099;GE DEP CID CARVALHO;260;R$30.852,00
2017;MA;Arame;Municipal;Rural;21269114;GE MARIA DOS SANTOS ALBUQUERQUE;118;R$34.170,00
2017;MA;Arame;Municipal;Rural;21112770;UE SAO SEBASTIAO;126;R$34.200,00
2017;MA;Arame;Municipal;Urbana;21112428;COLEGIO FREI ALBERTO BERETTA;177;R$22.329,00
2017;MA;Arame;Municipal;Urbana;21112444;EM JOSE MARIA ALBUQUERQUE;138;R$16.794,00
2017;MA;Arame;Municipal;Rural;21114170;G E RUI BARBOSA;85;R$27.180,00
2017;MA;Arame;Municipal;Urbana;21263868;EM ZULEIDE MENDES;80;R$18.480,00
2017;MA;Axixá;Municipal;Rural;21022780;UNIDADE INTEGRADA FELIPE BARBOSA DE ANDRADE;100;R$27.420,00
2017;MA;Bacabal;Municipal;Rural;21101116;UEF ODINO SILVA;100;R$16.452,00
2017;MA;Bacabal;Municipal;Urbana;21278911;UEF PREFEITO JORGE JOSE DE MENDONCA;80;R$11.088,00
2017;MA;Bacuri;Municipal;Urbana;21001693;UE ARCIONES VIEIRA;75;R$13.845,00
2017;MA;Bacuri;Municipal;Urbana;21001065;CE PE JORGE CARA;177;R$22.329,00
2017;MA;Bacuri;Municipal;Rural;21001863;UE TANCREDO NEVES;113;R$20.457,00
2017;MA;Bacuri;Municipal;Rural;21229686;UI PROFESSORA NAZARE CAVALCANTE;181;R$32.733,00
2017;MA;Balsas;Municipal;Rural;21180466;EM CIRILO JOAQUIM DOS SANTOS;80;R$27.120,00
2017;MA;Balsas;Municipal;Urbana;21181411;EM PE ANGELO DE LASSALANDRA;200;R$22.536,00
2017;MA;Barra do Corda;Municipal;Rural;21118159;UI SIDNEY MILHOMEM;150;R$41.070,00
2017;MA;Barra do Corda;Municipal;Urbana;21115150;UI GOVERNADOR LUIZ ROCHA;214;R$25.254,00
2017;MA;Barra do Corda;Municipal;Rural;21116563;UI MANOEL MARTINS JORGE;200;R$47.880,00
2017;MA;Barra do Corda;Municipal;Rural;21118540;UI MARCELINO MIRANDA;143;R$24.615,00
2017;MA;Barra do Corda;Municipal;Urbana;21116598;UI MARIA EMIDIA BRANDES CALDAS;300;R$56.205,00
2017;MA;Barra do Corda;Municipal;Urbana;21247218;UI SANTO ANTONIO;240;R$42.165,00
2017;MA;Barreirinhas;Municipal;Rural;21028885;UI JOAO BERNARDO FRANCISCO DOS SANTOS;200;R$32.904,00
2017;MA;Barreirinhas;Municipal;Rural;21028656;UI JOAQUIM DE MATOS CARVALHO;140;R$24.588,00
2017;MA;Barreirinhas;Municipal;Rural;21028737;UI JOSE RAIMUNDO DOS REIS;200;R$32.904,00
2017;MA;Barreirinhas;Municipal;Rural;21029601;UI SAO JOSE;150;R$24.678,00
2017;MA;Barreirinhas;Municipal;Rural;21030162;UI SOCORRO GONCALVES;200;R$32.904,00
2017;MA;Bela Vista do Maranhão;Municipal;Rural;21054711;EM NEUSA PINTO XAVIER;340;R$61.470,00
2017;MA;Bela Vista do Maranhão;Municipal;Rural;21054681;EM CHAPADINHA;140;R$33.990,00
2017;MA;Bela Vista do Maranhão;Municipal;Rural;21055467;EM ELIEZER MOREIRA;250;R$61.485,00
2017;MA;Bela Vista do Maranhão;Municipal;Urbana;21055815;EM DE BELA VISTA;400;R$75.015,00
2017;MA;Benedito Leite;Municipal;Urbana;21185387;UI ETELVINA COELHO;275;R$46.665,00
2017;MA;Boa Vista do Gurupi;Municipal;Urbana;21197130;CEEF JOSE ALENCAR GOMES DA SILVA;231;R$46.590,00
2017;MA;Bom Jardim;Municipal;Rural;21073104;EMEB DR MARIO HENRIQUE SIMONSEN;100;R$27.345,00
2017;MA;Bom Jardim;Municipal;Urbana;21230811;EMEB VEREADOR ANTONIO FEITOSA PRIMO;100;R$18.780,00
2017;MA;Bom Jardim;Municipal;Rural;21205485;EMEB SAO PEDRO I;90;R$27.255,00
2017;MA;Bom Jesus das Selvas;Municipal;Urbana;21199019;COMPLEXO EDUCACIONAL HASSAN SABRY;200;R$37.380,00
2017;MA;Bom Jesus das Selvas;Municipal;Urbana;21268932;CENTRO DE ENSINO HAGAMENON DOS REIS MOURA;50;R$9.240,00
2017;MA;Bom Jesus das Selvas;Municipal;Urbana;21242739;ESCOLA DE ENSINO FUND VILARINDO GOMES DE OLIVEIRA;80;R$14.025,00
2017;MA;Bom Jesus das Selvas;Municipal;Rural;21210497;EM MANOEL BEQUIMAO;60;R$20.295,00
2017;MA;Bom Jesus das Selvas;Municipal;Rural;21080968;UI MANOEL CAMPOS SOUSA;100;R$27.420,00
2017;MA;Brejo;Municipal;Rural;21137714;UE ANTONIO MARTINS COSTA;291;R$54.495,00
2017;MA;Brejo;Municipal;Urbana;21138036;UI ARMANDO BACELAR COUTO;361;R$42.129,00
2017;MA;Brejo;Municipal;Urbana;21194843;UE DR OTHON MELLO;182;R$22.374,00
2017;MA;Brejo;Municipal;Rural;21138109;UE PEDRO AMBROSIO;200;R$34.215,00
2017;MA;Brejo;Municipal;Rural;21137889;UI PREFEITO ELIAS;400;R$65.808,00
2017;MA;Brejo;Municipal;Urbana;21137900;UE PROFESSOR HONORIO MARTINS;191;R$22.455,00
2017;MA;Brejo;Municipal;Rural;21138222;UI SANTA RITA;304;R$53.280,00
2017;MA;Brejo;Municipal;Urbana;21138230;UE TOBIAS PINHEIRO FILHO;66;R$13.815,00
2017;MA;Brejo de Areia;Municipal;Rural;21071764;UE JARBAS PASSARINHO;140;R$24.588,00
2017;MA;Buriti;Municipal;Rural;21139601;UE DUQUE DE CAXIAS;172;R$47.625,00
2017;MA;Buriti;Municipal;Rural;21139407;UNIDADE INTEGRADA FRANCISCO ALVES FERREIRA;191;R$41.070,00
2017;MA;Buriticupu;Municipal;Urbana;21349207;U I PROFESSORA JUVENILIA SOARES SOUSA;250;R$28.170,00
2017;MA;Buriticupu;Municipal;Rural;21080780;UI FREI CANECA;200;R$54.825,00
2017;MA;Buriticupu;Municipal;Rural;21081638;UI JOAO LISBOA;148;R$24.660,00
2017;MA;Buriticupu;Municipal;Rural;21208395;EM BOM JESUS;128;R$24.480,00
2017;MA;Buriticupu;Municipal;Rural;21274860;UI ANTONIO JOAQUIM DA SILVA;300;R$49.356,00
2017;MA;Buriticupu;Municipal;Rural;21081328;EM JOSE DE ANCHIETA;184;R$32.760,00
2017;MA;Buriticupu;Municipal;Rural;21081557;UI PROF TACITO DE CALDAS;200;R$32.904,00
2017;MA;Buriticupu;Municipal;Rural;21081271;UI ROSEMIRA MACHADO CASTRO;157;R$28.629,00
2017;MA;Buriticupu;Municipal;Rural;21080003;UI RUI BARBOSA;200;R$32.904,00
2017;MA;Buriticupu;Municipal;Rural;21080739;EM TANCREDO NEVES;90;R$27.225,00
2017;MA;Buritirana;Municipal;Urbana;21226342;UE DOM PEDRO II;178;R$28.140,00
2017;MA;Buritirana;Municipal;Rural;21097330;UE JOSE RIOS;425;R$95.850,00
2017;MA;Buritirana;Municipal;Rural;21097461;UE RUI BARBOSA;99;R$27.225,00
2017;MA;Buritirana;Municipal;Rural;21262578;UE ANTONIA LEONCIO DE ALMEIDA;217;R$61.395,00
2017;MA;Cajapió;Municipal;Rural;21003262;EM DENIZARD ALMEIDA E SILVA;490;R$82.170,00
2017;MA;Cantanhede;Municipal;Rural;21057079;EM ELIAS CARVALHO;73;R$12.321,00
2017;MA;Capinzal do Norte;Municipal;Rural;21207011;EM RAIMUNDO SA;101;R$33.915,00
2017;MA;Capinzal do Norte;Municipal;Urbana;21109664;UE 31 DE MARCO;47;R$9.345,00
2017;MA;Carutapera;Municipal;Urbana;21067317;UE RURAL DE 1 GRAU DORALICE DOURADO;146;R$23.340,00
2017;MA;Carutapera;Municipal;Urbana;21251070;UI VEREADOR LAERCIO FERNANDES DE OLIVEIRA;332;R$65.460,00
2017;MA;Caxias;Municipal;Urbana;21159467;UE MUL JOVEM THALES RIBEIRO GONCALVES;115;R$18.510,00
2017;MA;Caxias;Municipal;Rural;21158673;UIM CORONEL GERVASIO COSTA;200;R$32.904,00
2017;MA;Caxias;Municipal;Rural;21159874;UI MUL GENTIL FRAZAO;210;R$61.455,00
2017;MA;Caxias;Municipal;Urbana;21155879;COLEGIO SANTO ANTONIO;128;R$18.585,00
2017;MA;Caxias;Municipal;Urbana;21275858;UIM PROFª MARINALVA SOARES GUIMARAES;266;R$46.815,00
2017;MA;Caxias;Municipal;Rural;21158851;UNIDADE INTEGRADA MUNICIPAL GOVERNADOR PEDRO NEIVA DE SANTANA;288;R$54.630,00
2017;MA;Caxias;Municipal;Urbana;21158487;UI MUL EDSON LOBAO;340;R$39.348,00
2017;MA;Centro do Guilherme;Municipal;Rural;21191980;EM PROFESSORA MARIA DAGUIMAR SANTOS;89;R$27.255,00
2017;MA;Centro do Guilherme;Municipal;Urbana;21272875;EM CICERO JOSE DA SILVA;211;R$41.925,00
2017;MA;Centro do Guilherme;Municipal;Urbana;21068267;ESCOLA MUNICIPAL JOSE TORRES EVANGELISTA;820;R$136.095,00
2017;MA;Centro do Guilherme;Municipal;Rural;21219001;ESCOLA MUNICIPAL LUIS RODRIGUES;185;R$47.955,00
2017;MA;Centro Novo do Maranhão;Municipal;Rural;21066736;CE PEQUENO PRINCIPE;345;R$89.040,00
2017;MA;Centro Novo do Maranhão;Municipal;Rural;21067740;CE SANTA LUZIA;210;R$54.795,00
2017;MA;Coelho Neto;Municipal;Rural;21221812;EM MANOEL FELIPE DE OLIVEIRA;150;R$33.990,00
2017;MA;Coelho Neto;Municipal;Urbana;21153230;EM JOSE BARRETO DE ARAUJO;500;R$93.750,00
2017;MA;Coelho Neto;Municipal;Urbana;21153469;EM SAO FRANCISCO;180;R$37.260,00
2017;MA;Coelho Neto;Municipal;Urbana;21153493;EM TIO MATIAS;150;R$28.095,00
2017;MA;Coelho Neto;Municipal;Rural;21153175;EM PROFA MARIA DO SOCORRO SOUSA LIMA;130;R$40.815,00
2017;MA;Coelho Neto;Municipal;Rural;21153337;EM NSA SRA APARECIDA;74;R$20.550,00
2017;MA;Coelho Neto;Municipal;Urbana;21232792;UE DR MOACYR BACELAR NUNES;500;R$93.885,00
2017;MA;Colinas;Municipal;Urbana;21165882;CINEC;360;R$70.200,00
2017;MA;Colinas;Municipal;Urbana;21166714;UE JOSE BONIFACIO;150;R$28.125,00
2017;MA;Colinas;Municipal;Urbana;21254265;UE MARIA DO SOCORRO S MACEDO;240;R$46.710,00
2017;MA;Conceição do Lago-Açu;Municipal;Urbana;21054517;EM MANOEL DE NAZARETH DOS SANTOS;504;R$98.280,00
2017;MA;Conceição do Lago-Açu;Municipal;Urbana;21054037;EM SADOK BASTOS DE MATOS;282;R$56.070,00
2017;MA;Conceição do Lago-Açu;Municipal;Rural;21055270;EM RAIMUNDO NONATO MENESES;280;R$81.960,00
2017;MA;Coroatá;Municipal;Rural;21238677;EM ALTO ALEGRE DOS MARANHENSES;281;R$68.355,00
2017;MA;Coroatá;Municipal;Rural;21191107;EM BACABALZINHO I;203;R$47.925,00
2017;MA;Coroatá;Municipal;Rural;21149356;EM MACAUBA I;321;R$82.260,00
2017;MA;Coroatá;Municipal;Rural;21495661;EM BARRIGUDA;159;R$41.010,00
2017;MA;Davinópolis;Municipal;Urbana;21209979;EM SANTA ISABEL;300;R$56.325,00
